table,error,time
"PRD_DYNVSGRAN_RECON12","success","2025-02-04 12:41:04",1.1404643058776855
"PRD_DYNGRANITE_BANDWIDTH","success","2025-02-04 12:41:04",0.2644636631011963
"STCS_ERP_DUPLCATION_MV","success","2025-02-04 12:41:16",12.290132522583008
"PRD_ERPVSACTIVEVSAT_RECON12","success","2025-02-04 12:41:25",8.589515686035156
"PRD_GRANVSACTVSAT_BANDWIDTH","success","2025-02-04 12:41:25",0.22446894645690918
"PRD_ERPVSACTIVEVSAT_BANDWIDTH","success","2025-02-04 12:41:25",0.23394036293029785
"PRD_GRANIVSACTVSAT_RECON12","success","2025-02-04 12:41:30",4.284719467163086
"STCS_ERP_ACCOUNTS","success","2025-02-04 12:41:30",0.3484950065612793
"STCS_DYNAMICS_MV_LASTORDER","success","2025-02-04 12:41:30",0.24323439598083496
"PRD_DYNVSACTIVE_RECON12","success","2025-02-04 12:41:32",1.2999262809753418
"PRD_DYNACTIVE_BANDWIDTH","success","2025-02-04 12:41:32",0.27551937103271484
"PRD_ERPVSACTIVEDIA_RECON12","success","2025-02-04 12:41:34",1.8467888832092285
"PRD_ERPVSACTIVEDIA_BANDWIDTH","success","2025-02-04 12:41:34",0.25125575065612793
""STCS_MP_PRICE_LIST_pre1_MV"","success","2025-02-04 23:01:01",7.373174667358398
"STCS_STC_GLS_RBM_NEW_MV","success","2025-02-04 23:15:15",853.8175947666168
"STCS_STC_GLS_RBM_NEW_MV_OLD","success","2025-02-04 23:21:11",356.49082612991333
"PRD_ERP_CLEANUP1_MV","success","2025-02-04 23:21:40",28.801522254943848
"STCS_MP_PRICE_LIST_PRE3_MV","success","2025-02-04 23:21:41",1.1729917526245117
"STCS_MP_PRICE_LIST_PRE_MV","success","2025-02-04 23:21:50",8.772922992706299
"STCS_STCGLVSDETAILS_MV","success","2025-02-04 23:22:10",20.229543685913086
"PRD_ERP_CLEANUP_MV","success","2025-02-04 23:22:17",6.771390676498413
"STCS_MP_PRICE_LIST_MV","success","2025-02-04 23:22:33",16.36982274055481
"PRD_GRANITE_CLEANUP","success","2025-02-04 23:22:40",6.366422653198242
"STCS_ERP_CN_MV","success","2025-02-04 23:22:40",0.3977775573730469
"STCS_MP_SUB_MV1","success","2025-02-04 23:29:27",407.37093901634216
"STC_GL_RBM_D_MV","success","2025-02-04 23:29:28",0.3540918827056885
"STCS_STC_GLS_RBM_NEW_MV2","success","2025-02-04 23:33:23",235.5637514591217
"PRD_ERP_CLEANUP2_MV","success","2025-02-04 23:33:40",16.23098134994507
"STCS_MP_SUBS_MV2","success","2025-02-04 23:35:09",89.7664167881012
"STC_GL_RBM_MV_AGGREGATED","success","2025-02-04 23:36:49",99.8306987285614
"PRD_GRANITE_MRS_AGGREGATE","success","2025-02-04 23:40:06",196.34874725341797
"PRD_ERP_RANK","success","2025-02-04 23:40:24",18.460901021957397
"PRD_INVOICES_R_STCS_STC_VS_GL_V1","success","2025-02-04 23:40:32",8.314276218414307
"STCS_MP_SUBS_MV_FINAL","success","2025-02-04 23:40:35",2.5258209705352783
"PRD_DYNAMICS_MERGE_MV","success","2025-02-04 23:40:37",2.178886651992798
"PRD_ERP_GL_CLEANUP_MV","success","2025-02-04 23:40:41",4.0765087604522705
"PRD_CLOUD_PRICSUB_MV1","success","2025-02-04 23:40:42",0.2980985641479492
"STC_GL_RBM_MV_AGGREGATED_1MV","success","2025-02-04 23:40:50",8.403693675994873
"PRD_GRANITE_RANK_OP2","success","2025-02-04 23:41:12",21.435218811035156
"PRD_ACTIVEMRS_MV","success","2025-02-04 23:41:20",8.369641304016113
"PRD_ERP_DIA_MV","success","2025-02-04 23:41:20",0.2723257541656494
"PRD_DYNAMIC_MERGE_OTHERPRODUCT","success","2025-02-04 23:41:26",5.576201677322388
"ACTIVEMRS_MV","success","2025-02-04 23:41:44",17.88568139076233
"PRD_ERP_VSAT_MV","success","2025-02-04 23:41:44",0.28206729888916016
"PRD_GRANITE_DIA_MV","success","2025-02-04 23:41:44",0.27692365646362305
"PRD_ACTIVEDIA_MV1","success","2025-02-04 23:41:48",4.022120714187622
"PRD_ACTIVEVSAT_MV1","success","2025-02-04 23:41:56",7.300348520278931
"PRD_PROJECT_BILL_MASTER_PRICE","success","2025-02-04 23:41:58",2.7683277130126953
"PRD_GRANITE_MS_RANK","success","2025-02-04 23:42:00",1.3593003749847412
"PRD_INVOICES_R_STCS_STC_VS_GL","success","2025-02-04 23:42:00",0.25217151641845703
"STCS_MP_INVOICES_MV","success","2025-02-04 23:57:20",920.0829830169678
"VDC_USAGE_REPORT_MV","success","2025-02-04 23:59:19",118.58841323852539
"PRD_STCS_MP_SUBS_MV","success","2025-02-05 00:00:50",91.0072660446167
"PRD_DYNAMICS_RANK_ERP","success","2025-02-05 00:00:50",0.43963146209716797
"PRD_ERP_GL_VSAT_CLEANUPMV","success","2025-02-05 00:00:52",1.6957345008850098
"PRD_ERP_GL_DIA_CLEANUPMV","success","2025-02-05 00:00:54",2.436638355255127
"PRD_CLOUD_SUB_VIEW_MV","success","2025-02-05 00:00:55",0.33368921279907227
"PRD_CLOUD_INVOICE_SUB_MV","success","2025-02-05 00:00:56",0.8276162147521973
"PRD_DYNAMICS_MERGE_MRS_MV","success","2025-02-05 00:01:02",6.141048431396484
"PRD_GL_CLOUDDATA_TREND","success","2025-02-05 00:01:02",0.25774216651916504
"PRD_CDR_CLOUDDATA_TREND","success","2025-02-05 00:01:06",3.627246618270874
"PRD_GRANITE_RANK","success","2025-02-05 00:01:27",21.5232093334198
"STCS_ERPVSGL_NEW","success","2025-02-05 00:02:56",89.11034822463989
"PRD_ACTIVEMRS_VS_GRANITEOP2","success","2025-02-05 00:02:57",0.6204750537872314
"PRD_CR_DR_RBM_STC_GL_SUM","success","2025-02-05 00:03:00",3.050856590270996
"PRD_DIA_PRICEMAT_CLEANUP_MV","success","2025-02-05 00:03:00",0.27637195587158203
"PRD_VSAT_PRICEMAT_CLEANUP_MV","success","2025-02-05 00:03:01",0.333648681640625
"PRD_ERPVSGRANITEDIA_RECON12","success","2025-02-05 00:03:14",13.045457124710083
"PRD_ACTIVEDIA_MV","success","2025-02-05 00:03:14",0.6264643669128418
"PRD_DYNAMICS_RANK_GRANITE","success","2025-02-05 00:03:15",0.28286099433898926
"PRD_GRANITE_VSAT_MV","success","2025-02-05 00:03:15",0.24460291862487793
"PRD_ACTIVEVSAT_MV","success","2025-02-05 00:03:16",1.0710687637329102
"PRD_DYNAMICS_RANK_AGW","success","2025-02-05 00:03:16",0.2911362648010254
"PRD_CUST_COMPLAINT_VSAT_DIA","success","2025-02-05 00:03:22",5.269017696380615
"MP_CLOUD_SETTLEMTN3","success","2025-02-05 00:03:52",30.161413431167603
"PRD_PJCT_BILL_FINANCIAL_L1_MV","success","2025-02-05 00:03:55",3.4009618759155273
"PRD_GRANITEMS_STCSGL_MV","success","2025-02-05 00:04:26",31.061779260635376
"PRD_CLOUD_SUBS_ERROR_MV","success","2025-02-05 00:05:54",87.71902537345886
"PRD_L1_ERP_GRAN_MDS","success","2025-02-05 00:06:25",31.298853635787964
"STCS_MP_INVOICES_MV_GROUPED","success","2025-02-05 00:06:26",0.8463997840881348
"VDC_USAGE_REPORT_MV_GROUPED","success","2025-02-05 00:06:30",3.7690842151641846
"PRD_GRA_RANK_DIA_TEST","success","2025-02-05 00:07:43",73.09084439277649
"PRD_GRA_RANK_VSAT_TEST","success","2025-02-05 00:07:54",11.302003622055054
"PRD_PROJECTS_EXPIRED_CHECK","success","2025-02-05 00:08:00",5.410376310348511
"PRD_MIDDLEWARE_EVENTLOG_MV","success","2025-02-05 00:13:26",325.93602085113525
"STCS_ERPVSGL_NEW_VSAT_MV","success","2025-02-05 00:14:28",62.14406704902649
"PRD_GRANITE_RANK_OP","success","2025-02-05 00:15:31",62.78751468658447
"PRD_PROJECTS_COST_MERGED_MV","success","2025-02-05 00:16:30",58.90836262702942
"PRD_ERP_DYNAMIC_DIA_MV","success","2025-02-05 00:16:30",0.2532942295074463
"PRD_DYNBANDWIDTH_MV_ERP","success","2025-02-05 00:16:30",0.2620699405670166
"PRD_ERP_VSAT_GL_CLEANUP2_MV","success","2025-02-05 00:16:31",0.6751060485839844
"PRD_GL_ERP_MV","success","2025-02-05 00:16:44",13.445603370666504
"PRD_ERP_DIA_GL_CLEANUP2_MV","success","2025-02-05 00:16:46",1.3677384853363037
"PROJECTS_GL","success","2025-02-05 00:16:51",4.701378107070923
"STC_GL_RBM_MV_AGGREGATED_2MV","success","2025-02-05 00:16:53",2.2300963401794434
"PRD_INFO_PRICE_SUB_DEAL_BCS_MV","success","2025-02-05 00:16:53",0.2879929542541504
"PRD_CLOUD_SUBVSINVOICE_MV","success","2025-02-05 00:16:54",0.40851688385009766
"PRD_VDC_USG_MP_SUBS_PRICELIST_MV","success","2025-02-05 00:19:14",140.48576545715332
"STCS_MP_SUBS_MV","success","2025-02-05 00:21:44",149.8261935710907
"PRD_GRANITE_VSAT_CANCELLED_MV","success","2025-02-05 00:21:47",3.4276275634765625
"PRD_ERP_BILLING_CN_VALIDATION","success","2025-02-05 00:21:48",0.943756103515625
"PRD_DIA_VSAT_GR_ER_MAP_PROJ_MV","success","2025-02-05 00:22:08",19.95516014099121
"PRD_DYNAMICS_RANK_MRS_MV","success","2025-02-05 00:22:09",1.0723700523376465
"PRD_MN_TREND_CUSTOMER_SUB_USG1","success","2025-02-05 00:22:10",0.3691520690917969
"PRD_REVENUE_TREND_GL","success","2025-02-05 00:22:11",0.9711904525756836
"PRD_MONTHLY_REVENUE_GL_CDR_1","success","2025-02-05 00:22:11",0.22209882736206055
"PRD_MONTHLY_REVENUE_GL_CDR_2","success","2025-02-05 00:22:11",0.21855568885803223
"STCS_MP_INVOICES_VI_CDR_MV","success","2025-02-05 00:26:04",232.79291820526123
"PRD_STCGL_ERP_BILLING_1MV","success","2025-02-05 00:30:16",251.54475259780884
"STCS_STC_GLVSERP_DIA_MV","success","2025-02-05 00:30:26",10.509042739868164
"PRD_STCS_GL_MRS_MV","success","2025-02-05 00:30:27",0.7471258640289307
"PRD_STCS_GL_MRS_MV1","success","2025-02-05 00:30:27",0.37400150299072266
"PRD_STCS_GL_SHABIK_MV","success","2025-02-05 00:30:28",0.6622598171234131
"PRD_STCS_GL_SHABIK_MV1","success","2025-02-05 00:30:28",0.23987507820129395
"PRD_STCS_GL_EMM_MV1","success","2025-02-05 00:30:28",0.23576760292053223
"PRD_STCS_GL_EMM_MV","success","2025-02-05 00:30:29",0.6686124801635742
"PRD_STCS_GL_CLOUD_MV","success","2025-02-05 00:30:30",0.48791933059692383
"PRD_STCS_GL_CLOUD_MV1","success","2025-02-05 00:30:30",0.24799442291259766
"PRD_STCS_GL_INFOFI_MV1","success","2025-02-05 00:30:30",0.2952253818511963
"PRD_STCS_GL_INFOFI_MV","success","2025-02-05 00:30:31",0.31424903869628906
"PRD_STCS_GL_FLEET_MV","success","2025-02-05 00:30:31",0.6924130916595459
"PRD_STCS_GL_FLEET_MV1","success","2025-02-05 00:30:32",0.23921418190002441
"PRD_STCS_GL_ISPAN_MV","success","2025-02-05 00:30:32",0.7149949073791504
"PRD_STCS_GL_ISPAN_MV1","success","2025-02-05 00:30:33",0.23935413360595703
"PRD_STCS_GL_RAQIB_MV","success","2025-02-05 00:30:33",0.7006649971008301
"PRD_STCS_GL_RAQIB_MV1","success","2025-02-05 00:30:33",0.23163414001464844
"PRD_STCS_GL_MODAR_MV1","success","2025-02-05 00:30:34",0.27126336097717285
"PRD_STCS_GL_MODAR_MV","success","2025-02-05 00:30:34",0.6690490245819092
"PRD_STCS_GL_MV1","success","2025-02-05 00:30:35",0.611588716506958
"PRD_STCS_GL_MV","success","2025-02-05 00:30:35",0.26756978034973145
"A_STC_CDR_INVOICES_RNK_MV","success","2025-02-05 00:33:10",154.38881158828735
"PRD_ALL_PRD_RAW_CASES","success","2025-02-05 00:33:10",0.568993091583252
"PRD_EPM_PLAND_ACT_BASE_BILL_MV","success","2025-02-05 00:33:15",5.009956359863281
"PRD_EPM_PLAND_ACT_BASE_REV_MV","success","2025-02-05 00:33:20",4.712825059890747
"PRD_STCS_GL_MLS_MV1","success","2025-02-05 00:33:20",0.2798757553100586
"PRD_STCS_GL_MLS_MV","success","2025-02-05 00:33:21",0.3146941661834717
"PRD_STCS_GL_MES_MV1","success","2025-02-05 00:33:21",0.2845618724822998
"PRD_STCS_GL_MES_MV","success","2025-02-05 00:33:21",0.3365507125854492
"PRD_CLOUD_INVOICE_CLEANUP_MV","success","2025-02-05 00:33:22",0.23766303062438965
"PRD_GRANITE_MRS_DELAY_CLEANUP","success","2025-02-05 00:36:07",165.09840035438538
"PRD_ACTIVEMRS_GRANITE_CRMASSET","success","2025-02-05 00:36:08",1.023116111755371
"PRD_GRANITE_RANK_CRMASSET","success","2025-02-05 00:36:08",0.6009347438812256
"PRD_GRANITE_MS_DELAY_CLEANUP","success","2025-02-05 00:36:10",1.9573750495910645
"STC_GL_RBM_R_1MV","success","2025-02-05 00:41:12",301.71330547332764
"STC_GL_RBM_U_1MV","success","2025-02-05 00:41:13",0.6080729961395264
"PRD_RBM_GL_ERP_SUM_MV","success","2025-02-05 00:41:14",1.2849607467651367
"PRD_DIA_PRICEMAT_RECON","success","2025-02-05 00:41:14",0.28679919242858887
"PRD_RBM_GL_VS_STCS_GL","success","2025-02-05 00:41:36",21.563414335250854
"PRD_RBM_GL_VS_EMAILS_REF","success","2025-02-05 00:41:54",17.85556435585022
"PRD_VSAT_PRICEMAT_RECON","success","2025-02-05 00:41:54",0.2993302345275879
"PRD_CLOUD_PRICELIST_SUB_MV","success","2025-02-05 00:41:55",0.38031744956970215
"PRD_DELAY_DEV_DIA_CLEANUP_MV","success","2025-02-05 00:42:05",9.968325138092041
"PRD_DELAY_DEL_VSAT_CLEANUP_MV","success","2025-02-05 00:42:11",6.884760618209839
"PRD_ERPVSGRANITEDIA_RECON12_MV","success","2025-02-05 00:42:12",0.33925628662109375
"PRD_GRANITEVSACTIVE_BANDWIDTH","success","2025-02-05 00:42:12",0.31862831115722656
"PRD_ERPVSGRANITEDIA_BANDWIDTH","success","2025-02-05 00:42:23",11.16427755355835
"PRD_GRANITEACTIVEDIA_RECON12","success","2025-02-05 00:42:24",0.5262408256530762
"MP_CLOUD_SETTLEMTN2","success","2025-02-05 00:42:44",19.755412578582764
"PRD_DYNBANDWIDTH_MV","success","2025-02-05 00:42:44",0.2638382911682129
"STCS_ERP_RA_REPORT_MV","success","2025-02-05 00:42:53",9.05893063545227
"STC_GR_LAST","success","2025-02-05 00:42:56",2.581361770629883
"STCS_DYNAMICS_MV","success","2025-02-05 00:42:56",0.2763254642486572
"PRD_DYNBANDWIDTH_MV_AGW","success","2025-02-05 00:42:56",0.27393269538879395
"PRD_DIA_TICKET_RECON_ROOTCAUSE","success","2025-02-05 00:42:56",0.22463226318359375
"PRD_VSAT_TICKET_RECON_ROOTCAUSE","success","2025-02-05 00:42:57",0.21467995643615723
"PRD_CLOUD_TRIALPERIOD_RECON_MV","success","2025-02-05 00:42:57",0.6058018207550049
"PRD_LOG_MP_DNS_RAW_MV","success","2025-02-05 00:42:58",0.29528307914733887
"PRD_VMWARE_PUBCLOUD_CUST_MP_MV","success","2025-02-05 00:42:58",0.26311302185058594
"PRD_EVENT_LOG_VS_MP_SUBS_MV","success","2025-02-05 00:42:58",0.5494217872619629
"PRD_PROJECTS_CLOUD_EXP","success","2025-02-05 00:43:02",3.924630880355835
"PRD_CLOUD_ORDER_PEND_RECON_MV","success","2025-02-05 00:43:03",0.2322862148284912
"PRD_PROJECT_ACTIVE_CLOUD_MV","success","2025-02-05 00:43:04",0.880420446395874
"PRD_LOG_MP_FILEVALT_RAW_MV","success","2025-02-05 00:43:04",0.7291667461395264
"PRD_VDC_VS_MP_SUBS_MV","success","2025-02-05 00:43:13",8.496919631958008
"PRD_LOG_MP_BKP_AS_A_SERVICE_MV","success","2025-02-05 00:43:13",0.2405092716217041
"PRD_MN_TREND_CUSTOMER_CLOUD","success","2025-02-05 00:43:13",0.21892428398132324
"PRD_MTREND_CUST_CLOUD_PRODUCTS","success","2025-02-05 00:43:14",0.25322461128234863
"STCS_ERP_DUPLACTE_ACTIVE","success","2025-02-05 00:43:14",0.3299226760864258
"PRD_BILL_SUB_INV_WITHOUT_PO_MV","success","2025-02-05 00:43:14",0.43590354919433594
"PRD_PRBILL_L1_GRA_MS_STCSGL_MV","success","2025-02-05 00:43:29",14.192397832870483
"PRD_REVENUE_GLVSINVOICES","success","2025-02-05 00:43:29",0.33453941345214844
"PRD_VDC_MP_SUBS_INVOICES_MV","success","2025-02-05 00:43:35",5.738022565841675
"PRD_ERP_GRDIA_ACTDEACT_RECON","success","2025-02-05 00:43:35",0.4424102306365967
"PRD_ERP_GRVSAT_ACTDEACT_RECON","success","2025-02-05 00:43:36",0.39264607429504395
"PRD_PROJECTS_EXPIRED_DIA","success","2025-02-05 00:43:36",0.26155924797058105
"PRD_MID_WARE_EVENTLOG_RECON_MV","success","2025-02-05 00:44:26",49.84646773338318
"PRD_STCS_ERPVSGL_NEWSUM_VSATMV","success","2025-02-05 00:44:28",2.0953187942504883
"PRD_VMWARE_PRICE_RECON_MV","success","2025-02-05 00:45:36",68.67080044746399
"PRD_CUSTOMER_COMPLAINT_MRS","success","2025-02-05 00:45:37",0.315767765045166
"PRD_ACTIVEMRS_VS_GRANITERANKOP","success","2025-02-05 00:45:46",8.815388917922974
"PRD_MRS_INCIDENT_SERVICES_MV","success","2025-02-05 00:45:52",6.5571746826171875
"PRD_COLO_DCO_ALL_VS_MP_SUB_MV","success","2025-02-05 00:45:53",0.7800350189208984
"PRD_REG_CAN_VS_ISPAN_REV_MV","success","2025-02-05 00:45:58",5.133352279663086
"PRD_COST_MERGED_VS_FINA_L1_MV","success","2025-02-05 00:46:01",2.604172706604004
"PRD_DYNAMICVSGRANITE_WIFI_REC","success","2025-02-05 00:46:01",0.5153176784515381
"PRD_DYNAMICS_RAQIB_CAN_RECON","success","2025-02-05 00:46:02",0.25342226028442383
"PRD_DYN_RAQIB_UPL_PRI_RECON_MV","success","2025-02-05 00:46:02",0.26354408264160156
"PRD_STCS_ERPVSGL_NEW_SUM_MV","success","2025-02-05 00:46:03",1.5552802085876465
"PRD_PROJECTS_EMP_L1_L3_MV","success","2025-02-05 00:48:44",160.531231880188
"PRD_DELAY_DEV_PROJECTS","success","2025-02-05 00:48:46",2.0750062465667725
"PRD_CAN_PR_STCS_RAISED_INVOICE","success","2025-02-05 00:48:54",7.400473356246948
"PRD_OPVSERP_MV","success","2025-02-05 00:48:57",3.429630756378174
"PRD_PROJECTS_L1VI_L3_MARGIN_MV","success","2025-02-05 00:49:01",3.5298078060150146
"PRD_PRJCT_BILING_ALCN_FIN_L1","success","2025-02-05 00:49:01",0.3633842468261719
"PRD_PROJ_CLOUD_ACT_STANDARD_MV","success","2025-02-05 00:49:03",1.9579555988311768
"PRD_CEA_VS_FINANCIAL_L1_MV","success","2025-02-05 00:49:03",0.35939884185791016
"PRD_SERVICES_PL_PROV_L1_SAMP","success","2025-02-05 00:49:04",0.29456663131713867
"PRD_PROJECTS_L1_STAGNANT_MV","success","2025-02-05 00:49:14",10.144299745559692
"PRD_PROJECT_AP_PO_INV_VS_L1_MV","success","2025-02-05 00:49:24",9.957829713821411
"PRD_CREDIT_ADJUST_PROJECT_MV","success","2025-02-05 00:49:26",2.2824082374572754
"PRD_COST_REV_OUTSOURCE_DETAILS","success","2025-02-05 00:49:32",6.218185901641846
"PRD_COST_REV_OUTSOURCING_RECON","success","2025-02-05 00:49:38",6.1481850147247314
"PRD_PROJECT_ACTIVE_STANDARD_MV","success","2025-02-05 00:49:40",1.9162662029266357
"PRD_DIA_MDS_L1_PROJECT_SAMP_MV","success","2025-02-05 00:49:41",0.7218303680419922
"PRD_PROJECT_ERP_VS_L1_PO","success","2025-02-05 00:49:43",1.910085678100586
"PRD_L1_ERP_GRAN_DIA","success","2025-02-05 00:49:43",0.4515237808227539
"PRD_DYNERP_BANDWIDTH","success","2025-02-05 00:49:44",0.2297654151916504
"PRD_ERP_VSAT_GL_RECON_MV","success","2025-02-05 00:49:45",1.39451003074646
"PRD_ERP_DIA_GL_RECON_MV","success","2025-02-05 00:49:48",3.0717079639434814
"PRD_STCGL_VS_PROJECT_L1","success","2025-02-05 00:49:54",5.983517646789551
"PRD_MONTHLY_TREND_REVENUE_GL_MV","success","2025-02-05 00:49:54",0.24974775314331055
"PRD_INVOICE_VS_EMAIL_GLRECON","success","2025-02-05 00:49:55",0.4670596122741699
"PRD_CONTRACT_SHARE_RECON_CLOUD","success","2025-02-05 00:49:55",0.271085262298584
"PRD_MONTHLY_TREND_REV_GL_VSAT","success","2025-02-05 00:49:55",0.21231865882873535
"PRD_MP_BCS_VS_BCS_SUB_INFO_MV","success","2025-02-05 00:49:56",0.6316664218902588
"PRD_CLOUD_SUBVSINV_RECON","success","2025-02-05 00:49:56",0.25720691680908203
"PRD_VDC_PRICERECON_MV","success","2025-02-05 00:51:20",83.10763692855835
"PRD_CLOUD_INCIDENT_SERVICE_MV","success","2025-02-05 00:51:20",0.5963406562805176
"PRD_GRANITE_VSAT_CANCELLED2_MV","success","2025-02-05 00:51:22",1.6640479564666748
"PRD_SAMPL_VALIDATION_DIA_VSAT","success","2025-02-05 00:51:22",0.21843433380126953
"PRD_DYNAMICS_GRANITEMRS_RECON","success","2025-02-05 01:03:41",739.0346097946167
"PRD_DYNVSACTIVE_MRS_RECON_MV","success","2025-02-05 01:03:45",4.380138158798218
"PRD_DYNVSACTIVE_MRS_RECON_MV2","success","2025-02-05 01:03:47",1.660703182220459
"PRD_DYNAMICVSGRANITE_MRS_RECON","success","2025-02-05 01:05:09",82.1707410812378
"PRD_DYNVSGRANITE_MRS_RECON_2","success","2025-02-05 01:06:26",76.71314883232117
"PRD_DYNVSERP_RECON12","success","2025-02-05 01:06:26",0.2677743434906006
"PRD_MN_TREND_CUSTOMERSCLOUD_USAGE","success","2025-02-05 01:06:27",0.2585921287536621
"PRD_MN_TREND_CUSTOMERCLOUD_SUB","success","2025-02-05 01:06:27",0.22479557991027832
"PRD_REVENUE_TREND_GL_2","success","2025-02-05 01:06:28",0.9838039875030518
"PRD_BILL_SUBS_INV_WITHOUT_PO","success","2025-02-05 01:09:39",191.27940011024475
"PRD_CLOUD_CDR_VS_INVOICES","success","2025-02-05 01:13:07",207.469251871109
"PRD_CLOUD_MN_GL_CDR_TREND_RPT","success","2025-02-05 01:13:07",0.23417353630065918
"PRD_MP_EXPIRED_DEALS","success","2025-02-05 01:13:09",1.739305019378662
"PRD_GRANITE_MRS_CAN_RECON","success","2025-02-05 01:14:03",54.31175994873047
"PRD_MN_TREND_GRANITE_MRS","success","2025-02-05 01:15:32",88.87162351608276
"PRD_MRS_SERVICE_CASES_MV","success","2025-02-05 01:17:20",107.81077027320862
"ERP_BILLING_VALIDATION","success","2025-02-05 01:23:32",371.8601462841034
"PRD_ERP_CLEANUP3_MV","success","2025-02-05 01:23:47",15.00523853302002
"PRD_DIA_VSAT_SUM_RECOG_MV","success","2025-02-05 01:23:54",7.097958564758301
"PRD_DIA_VSAT_TOTAL_RECOG_MV","success","2025-02-05 01:23:59",5.039778470993042
"PRD_CREDIT_NOTE_DIA_VSAT_RECON","success","2025-02-05 01:24:00",0.8071231842041016
"PRD_DIA_VSAT_ERP_RECOG_CORP_MV","success","2025-02-05 01:24:04",4.146184921264648
"PRD_NEW_DYN_OL_ERP_SAME_CM_MV","success","2025-02-05 01:24:05",0.6909613609313965
"PRD_STCGL_ERP_BILLING_OTHERS_RECON","success","2025-02-05 01:24:05",0.7221884727478027
"PRD_STCGL_ERP_BILLING_DIA_VSAT_RECON","success","2025-02-05 01:24:06",0.28174901008605957
"PRD_MONTHLY_TREND_REV_GL_OTHERS","success","2025-02-05 01:24:06",0.4447176456451416
"PRD_MONTHLY_TREND_REV_GL_DIA_VSAT","success","2025-02-05 01:24:06",0.28338193893432617
"PRD_CONTRACT_SHARE_RECONS","success","2025-02-05 01:24:11",4.722749710083008
"PRD_STCS_GL_MON_TREND_FLEET_MV","success","2025-02-05 01:24:20",9.139048337936401
"PRD_SERVICE_DEV_ACT_GL_FLEET","success","2025-02-05 01:24:32",11.606598854064941
"PRD_BILLING_FINANCL1_STCSGL_MV","success","2025-02-05 01:25:22",49.774614572525024
"PRD_GL_SAMPLE_PRODUCT_MV","success","2025-02-05 01:27:20",117.932382106781
"PRD_STCSREV_VS_EMAIL_MRS","success","2025-02-05 01:27:30",9.954475164413452
"PRD_ERP_GL_DIA_AGE_DNS_CR_MV","error: ORA-12008: error in materialized view or zonemap refresh path ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 3012 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 2424 ORA-01427: single-row subquery returns more than one row ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 88 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 253 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 2405 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 2968 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 3255 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 3287 ORA-06512: at ""SYS.DBMS_SNAPSHOT"", line 16 ORA-06512: at line 1","2025-02-05 01:27:33",3.5230283737182617
"PRD_CEA_V_TAWASOL_VS_GL_DET_MV","success","2025-02-05 01:28:06",32.61835837364197
"PRD_PMATRIX_VS_STCSGL_FLEET","success","2025-02-05 01:28:21",15.343969583511353
"PRD_TAWASOL_DIA_VSAT_ALL_GL_MV","success","2025-02-05 01:29:38",76.69030523300171
"PRD_STCSREV_VS_EMAIL_SHABIK","success","2025-02-05 01:29:48",10.049907207489014
"PRD_ERP_GL_VSAT_AGE_DNS_CR_MV","success","2025-02-05 01:30:01",13.150838851928711
"PRD_STCSREV_VS_EMAIL_EMM","success","2025-02-05 01:30:11",10.197118282318115
"PRD_STCSREV_VS_EMAIL_CLOUD","success","2025-02-05 01:30:21",9.99549412727356
"PRD_STCGL_PROJBILL_L1_MLS","success","2025-02-05 01:30:38",16.713393211364746
"PRD_STCSREV_VS_EMAIL_INFOFI","success","2025-02-05 01:30:48",9.926592826843262
"PRD_STCSREV_VS_EMAIL_FLEET","success","2025-02-05 01:30:58",10.009157180786133
"PRD_STCS_GL_PO_CHECK_MV","success","2025-02-05 01:32:55",116.9195203781128
